t,rho_lower,rho_upper
383,-0.4302703077149431,-0.3902703077149432
384,-0.3681623859291647,-0.3281623859291647
385,-0.31205521318735796,-0.2720552131873579
386,-0.2524348371607774,-0.21243483716077738
387,-0.1867292254477333,-0.14672922544773326
388,-0.12036975311776832,-0.08036975311776828
389,-0.04680557888471726,-0.006805578884717223
390,0.009586298713110564,0.0495862987131106
391,0.04466229247573672,0.08466229247573676
392,0.058350105269463715,0.09835010526946375
393,0.09548926561876891,0.13548926561876895
394,0.14746433127212422,0.18746433127212425
395,0.14746433127212422,0.18746433127212425
396,0.14746433127212422,0.18746433127212425
397,0.14746433127212422,0.18746433127212425
398,0.14746433127212422,0.18746433127212425
399,0.14746433127212422,0.18746433127212425
400,0.14746433127212422,0.18746433127212425
401,0.14746433127212422,0.18746433127212425
402,0.14746433127212422,0.18746433127212425
403,0.14746433127212422,0.18746433127212425
404,0.14746433127212422,0.18746433127212425
405,0.14746433127212422,0.18746433127212425
406,0.14854030821156283,0.18854030821156287
407,0.17788388950575107,0.2178838895057511
408,0.16742280942436638,0.20742280942436642
409,0.14746433127212422,0.18746433127212425
410,0.14998991792042737,0.1899899179204274
411,0.1699272688203901,0.20992726882039014
412,0.17828114170369003,0.21828114170369006
413,0.15834453764050616,0.1983445376405062
414,0.10851576162760201,0.14851576162760205
415,0.08208314682423512,0.12208314682423516
416,0.08284193548088359,0.12284193548088362
417,0.07793052467168549,0.11793052467168552
418,0.050378198031372445,0.09037819803137248
419,0.004924449288540966,0.044924449288541
420,-0.03279333381143501,0.007206666188565025
421,-0.05296272108312294,-0.012962721083122908
422,-0.06442065283059462,-0.02442065283059458
423,-0.09099027150975059,-0.05099027150975055
424,-0.0661607163026865,-0.02616071630268646
425,-0.029986896724848444,0.010013103275151591
426,0.005618277403780292,0.04561827740378033
427,0.041023624578125695,0.08102362457812573
428,0.042675692543415744,0.08267569254341578
429,0.042675692543415744,0.08267569254341578
430,0.042675692543415744,0.08267569254341578
431,0.042675692543415744,0.08267569254341578
432,0.042675692543415744,0.08267569254341578
433,0.042675692543415744,0.08267569254341578
434,0.042675692543415744,0.08267569254341578
435,0.042675692543415744,0.08267569254341578
436,0.042675692543415744,0.08267569254341578
437,0.042675692543415744,0.08267569254341578
438,0.042675692543415744,0.08267569254341578
439,0.042675692543415744,0.08267569254341578
440,0.060921811422158134,0.10092181142215817
441,0.06866459822102722,0.10866459822102725
442,0.07523402066122165,0.11523402066122168
443,0.07756694434612754,0.11756694434612758
444,0.07329928681413067,0.1132992868141307
445,0.06534350951638435,0.10534350951638438
446,0.05972550011634992,0.09972550011634995
447,0.042675692543415744,0.08267569254341578
448,0.029164086046835846,0.06916408604683588
449,0.0017532804551374515,0.04175328045513749
450,-0.06418494679687492,-0.024184946796874884
451,-0.14617982998531542,-0.10617982998531539
452,-0.19382032772794955,-0.1538203277279495
453,-0.21916826602162032,-0.17916826602162028
454,-0.2746610465436592,-0.23466104654365916
455,-0.3042311957961572,-0.26423119579615717
456,-0.2369580261294888,-0.19695802612948876
457,-0.1895907633683278,-0.14959076336832777
458,-0.13407970175311168,-0.09407970175311164
459,-0.058492594801310194,-0.018492594801310158
460,0.0034219824848367164,0.04342198248483675
461,0.024847366499558765,0.0648473664995588
462,0.024847366499558765,0.0648473664995588
463,0.054355122346987805,0.09435512234698784
464,0.1441378606216399,0.18413786062163995
465,0.2585005825246711,0.29850058252467115
466,0.30865473608403615,0.3486547360840362
467,0.31940857530638134,0.3594085753063814
468,0.35975143005371657,0.3997514300537166
469,0.4374540502305162,0.47745405023051624
470,0.5081191456054701,0.5481191456054701
471,0.5604749060824743,0.6004749060824743
472,0.5604749060824743,0.6004749060824743
473,0.5604749060824743,0.6004749060824743
474,0.5604749060824743,0.6004749060824743
475,0.5604749060824743,0.6004749060824743
476,0.5604749060824743,0.6004749060824743
477,0.5604749060824743,0.6004749060824743
478,0.5604749060824743,0.6004749060824743
479,0.5604749060824743,0.6004749060824743
480,0.5604749060824743,0.6004749060824743
481,0.5604749060824743,0.6004749060824743
482,0.5604749060824743,0.6004749060824743
483,0.5768218599572144,0.6168218599572144
484,0.5796295691072799,0.61962956910728
485,0.5763261527711745,0.6163261527711745
486,0.584861039428257,0.624861039428257
487,0.6184075265462485,0.6584075265462486
488,0.630304275017447,0.670304275017447
489,0.6106218771664069,0.650621877166407
490,0.5604749060824743,0.6004749060824743
491,0.5338956206538781,0.5738956206538781
492,0.5147946391692189,0.5547946391692189
493,0.4948808981918964,0.5348808981918964
494,0.4626320865353981,0.5026320865353981
495,0.40911178733475895,0.449111787334759
496,0.361622080424052,0.401622080424052
497,0.3282379922124825,0.36823799221248255
498,0.3097695550844528,0.34976955508445284
499,0.28453593425526247,0.3245359342552625
500,0.24981766718876908,0.2898176671887691
501,0.20895770707076977,0.2489577070707698
502,0.181585252315958,0.22158525231595805
503,0.1800049922630338,0.22000499226303383
504,0.1800049922630338,0.22000499226303383
505,0.1800049922630338,0.22000499226303383
506,0.18248222357458732,0.22248222357458736
507,0.202821281655984,0.24282128165598404
508,0.202821281655984,0.24282128165598404
509,0.202821281655984,0.24282128165598404
510,0.202821281655984,0.24282128165598404
511,0.202821281655984,0.24282128165598404
512,0.202821281655984,0.24282128165598404
513,0.202821281655984,0.24282128165598404
514,0.202821281655984,0.24282128165598404
515,0.202821281655984,0.24282128165598404
516,0.202821281655984,0.24282128165598404
517,0.202821281655984,0.24282128165598404
518,0.202821281655984,0.24282128165598404
519,0.202821281655984,0.24282128165598404
520,0.22110243565736987,0.2611024356573699
521,0.22251764523022288,0.2625176452302229
522,0.21203269593289398,0.252032695932894
523,0.20568842687129996,0.2456884268713
524,0.21266162743908623,0.25266162743908627
525,0.22079509613002268,0.2607950961300227
526,0.2184277397032297,0.25842773970322974
527,0.1779756248169717,0.21797562481697175
528,0.1621596977413,0.20215969774130005
529,0.167868548140105,0.20786854814010503
530,0.17462850361250903,0.21462850361250907
531,0.15815203478509066,0.1981520347850907
532,0.1361384611406644,0.17613846114066445
533,0.10799959775079548,0.14799959775079552
534,0.08970272510510546,0.1297027251051055
535,0.08195321495409269,0.12195321495409273
536,0.013137468377004913,0.05313746837700495
537,-0.059582861979156077,-0.01958286197915604
538,-0.09714661517061307,-0.057146615170613035
539,-0.07759192758589606,-0.03759192758589602
540,-0.09502462148413637,-0.05502462148413634
541,-0.14154947103542814,-0.10154947103542811
542,-0.19995277222798125,-0.1599527722279812
543,-0.10436129520762227,-0.06436129520762224
544,-0.009075458889598709,0.030924541110401327
545,0.08279726475451477,0.1227972647545148
546,0.18684762455886128,0.22684762455886132
547,0.2980595714309544,0.33805957143095444
548,0.3882111443742511,0.4282111443742511
549,0.4428062707567946,0.4828062707567946
550,0.4848498079178971,0.5248498079178971
551,0.517996583635363,0.5579965836353631
552,0.5629824860880752,0.6029824860880753
553,0.6168307180021879,0.656830718002188
554,0.6717552339860553,0.7117552339860553
555,0.6753587898239479,0.715358789823948
556,0.6753587898239479,0.715358789823948
557,0.6848668338535029,0.7248668338535029
558,0.7062650398388712,0.7462650398388713
559,0.7062650398388712,0.7462650398388713
560,0.7062650398388712,0.7462650398388713
561,0.7062650398388712,0.7462650398388713
562,0.7062650398388712,0.7462650398388713
563,0.7062650398388712,0.7462650398388713
564,0.7062650398388712,0.7462650398388713
565,0.7062650398388712,0.7462650398388713
566,0.7062650398388712,0.7462650398388713
567,0.7062650398388712,0.7462650398388713
568,0.7062650398388712,0.7462650398388713
569,0.7062650398388712,0.7462650398388713
570,0.7111500074742179,0.7511500074742179
571,0.7349582677525632,0.7749582677525633
572,0.7363297960011461,0.7763297960011462
573,0.7192016153980136,0.7592016153980137
574,0.7062650398388712,0.7462650398388713
575,0.7207264477665924,0.7607264477665925
576,0.7346418182282022,0.7746418182282022
577,0.7361686910301339,0.776168691030134
578,0.7138191858215028,0.7538191858215029
579,0.6808602670968018,0.7208602670968018
580,0.658410481261978,0.698410481261978
581,0.6543654191892492,0.6943654191892492
582,0.6464746770097778,0.6864746770097778
583,0.6269907411077409,0.6669907411077409
584,0.5868332485262469,0.6268332485262469
585,0.5397994792057101,0.5797994792057102
586,0.5118325233946248,0.5518325233946249
587,0.48811163912108335,0.5281116391210834
588,0.4639685482795808,0.5039685482795808
589,0.42742531682692797,0.467425316826928
590,0.3778072129115595,0.41780721291155953
591,0.33001142529072136,0.3700114252907214
592,0.28908708564001984,0.32908708564001987
593,0.2577309118404154,0.29773091184041545
594,0.2289201743715965,0.26892017437159654
595,0.19132369964043328,0.2313236996404333
596,0.14666387284554983,0.18666387284554986
597,0.11084441340554685,0.15084441340554688
598,0.08612005696287284,0.12612005696287287
599,0.07055866438816838,0.11055866438816842
600,0.05069376100566303,0.09069376100566306
601,0.02112888680918612,0.061128886809186156
602,-0.003256756743563516,0.03674324325643652
603,-0.016029470654851385,0.02397052934514865
604,-0.017580973089987628,0.022419026910012407
605,-0.016311415631589554,0.02368858436841048
606,-0.02070941984964958,0.019290580150350456
607,-0.027929995022767162,0.012070004977232873
608,-0.035586931963902835,0.004413068036097201
609,-0.027515461790771578,0.012484538209228457
610,-0.01516354005261289,0.024836459947387146
611,-0.006374938186387569,0.03362506181361247
612,-2.2169658880022425e-05,0.03997783034112001
613,0.0012059097350227699,0.041205909735022805
