t,rho_lower,rho_upper
290,-1.2741675517316362,-1.2341675517316362
291,-1.2876679499648866,-1.2476679499648866
292,-1.3106709139616872,-1.2706709139616872
293,-1.324320483441896,-1.284320483441896
294,-1.3251912141346853,-1.2851912141346853
295,-1.3087733026508506,-1.2687733026508505
296,-1.2971395870767914,-1.2571395870767916
297,-1.315430446672122,-1.2754304466721222
298,-1.3251912141346853,-1.2851912141346853
299,-1.3221533224368185,-1.2821533224368185
300,-1.3079257043968098,-1.26792570439681
301,-1.2935435721303117,-1.2535435721303119
302,-1.2907332072772382,-1.2507332072772381
303,-1.3180991226718946,-1.2780991226718945
304,-1.3317549334590213,-1.2917549334590213
305,-1.3358953567301337,-1.2958953567301337
306,-1.349376655433953,-1.309376655433953
307,-1.346936555625656,-1.306936555625656
308,-1.3722067347646103,-1.3322067347646103
309,-1.375308293003327,-1.3353082930033269
310,-1.375308293003327,-1.3353082930033269
311,-1.330511858636565,-1.290511858636565
312,-1.2586498080532742,-1.2186498080532742
313,-1.2490044229845656,-1.2090044229845656
314,-1.2490044229845656,-1.2090044229845656
315,-1.2490044229845656,-1.2090044229845656
316,-1.2490044229845656,-1.2090044229845656
317,-1.1830160964642689,-1.1430160964642688
318,-1.1066756792794665,-1.0666756792794665
319,-1.0610873906637694,-1.0210873906637694
320,-1.031672453372731,-0.991672453372731
321,-1.0256662176086861,-0.9856662176086861
322,-0.9863404802213291,-0.9463404802213291
323,-0.8905979578970796,-0.8505979578970796
324,-0.7740298706594053,-0.7340298706594053
325,-0.6797753485418764,-0.6397753485418763
326,-0.6035571964690548,-0.5635571964690548
327,-0.5393060397229547,-0.4993060397229546
328,-0.44452035021172553,-0.4045203502117256
329,-0.3319658968691426,-0.29196589686914254
330,-0.21243941596223936,-0.17243941596223933
331,-0.11664617043675651,-0.07664617043675648
332,-0.033652552188920826,0.00634744781107921
333,0.03885267604797238,0.07885267604797241
334,0.12332515920919107,0.1633251592091911
335,0.21483396179706027,0.2548339617970603
336,0.30435074572126664,0.34435074572126667
337,0.3647288604641956,0.40472886046419565
338,0.402054988975586,0.44205498897558604
339,0.43414743317288185,0.4741474331728819
340,0.48961646380562174,0.5296164638056218
341,0.5438509419040989,0.5838509419040989
342,0.5908964501326424,0.6308964501326424
343,0.6178035440464791,0.6578035440464791
344,0.6276182342724776,0.6676182342724777
345,0.6455693319229294,0.6855693319229295
346,0.6794059980421385,0.7194059980421386
347,0.6794059980421385,0.7194059980421386
348,0.6794059980421385,0.7194059980421386
349,0.6794059980421385,0.7194059980421386
350,0.6794059980421385,0.7194059980421386
351,0.6794059980421385,0.7194059980421386
352,0.6794059980421385,0.7194059980421386
353,0.6794059980421385,0.7194059980421386
354,0.6794059980421385,0.7194059980421386
355,0.6794059980421385,0.7194059980421386
356,0.6794059980421385,0.7194059980421386
357,0.6794059980421385,0.7194059980421386
358,0.6794059980421385,0.7194059980421386
359,0.7033974663378186,0.7433974663378187
360,0.7019276106841412,0.7419276106841413
361,0.6973212483044062,0.7373212483044063
362,0.6987445130558412,0.7387445130558412
363,0.7030597342575644,0.7430597342575644
364,0.705644296375209,0.745644296375209
365,0.687964290201857,0.727964290201857
366,0.656584307266945,0.6965843072669451
367,0.6239517988132712,0.6639517988132713
368,0.5987123060019843,0.6387123060019844
369,0.5921612817659556,0.6321612817659557
370,0.5754657857758854,0.6154657857758854
371,0.5440795210882918,0.5840795210882919
372,0.5002942800076882,0.5402942800076882
373,0.45640285392328805,0.4964028539232881
374,0.42212315812609913,0.46212315812609916
375,0.39652747637527996,0.43652747637528
376,0.3621109740181947,0.40211097401819473
377,0.31972027646034173,0.35972027646034177
378,0.27569934300539933,0.31569934300539937
379,0.22735023088044914,0.2673502308804492
380,0.18832424600325304,0.22832424600325307
381,0.1333924519290719,0.17339245192907193
382,0.03390574684642367,0.0739057468464237
383,-0.06646945796612735,-0.02646945796612732
384,-0.12216419023178382,-0.08216419023178378
385,-0.12878357835915577,-0.08878357835915573
386,-0.15224657530846297,-0.11224657530846294
387,-0.23293405185173954,-0.1929340518517395
388,-0.34441892264758356,-0.3044189226475835
389,-0.43434216617614685,-0.3943421661761468
390,-0.4778958305782317,-0.43789583057823167
391,-0.5124171718152554,-0.47241717181525533
392,-0.5797925329156988,-0.5397925329156987
393,-0.6880861503518663,-0.6480861503518662
394,-0.7955004665620601,-0.75550046656206
395,-0.8741576413821225,-0.8341576413821225
396,-0.9273549481272086,-0.8873549481272086
397,-0.977598231502792,-0.937598231502792
398,-1.053797262550364,-1.013797262550364
399,-1.1464043787108427,-1.1064043787108426
400,-1.2092975661329397,-1.1692975661329397
401,-1.198579058324044,-1.158579058324044
402,-1.1819823907316533,-1.1419823907316533
403,-1.1456886713144632,-1.1056886713144631
404,-1.1206485284355754,-1.0806485284355754
405,-1.1206485284355754,-1.0806485284355754
406,-1.1206485284355754,-1.0806485284355754
407,-1.1206485284355754,-1.0806485284355754
408,-1.1206485284355754,-1.0806485284355754
409,-1.1206485284355754,-1.0806485284355754
410,-1.1206485284355754,-1.0806485284355754
411,-1.1206485284355754,-1.0806485284355754
412,-1.1206485284355754,-1.0806485284355754
413,-1.1206485284355754,-1.0806485284355754
414,-1.1206485284355754,-1.0806485284355754
415,-1.1206485284355754,-1.0806485284355754
416,-1.1018455793976005,-1.0618455793976005
417,-1.0797807104621833,-1.0397807104621832
418,-1.0796409953845638,-1.0396409953845638
419,-1.095758611912755,-1.0557586119127549
420,-1.1110221137690313,-1.0710221137690312
421,-1.1206485284355754,-1.0806485284355754
422,-1.1094215254876598,-1.0694215254876598
423,-1.1062127073443644,-1.0662127073443644
424,-1.0893501092584765,-1.0493501092584765
425,-1.0731229330627108,-1.0331229330627107
426,-1.0293082978441184,-0.9893082978441183
427,-0.9694857451373406,-0.9294857451373406
428,-0.9170329762570748,-0.8770329762570748
429,-0.868760870749844,-0.828760870749844
430,-0.8255047751841643,-0.7855047751841643
431,-0.7701709465310698,-0.7301709465310697
432,-0.6997450754626771,-0.659745075462677
433,-0.6200848065980537,-0.5800848065980536
434,-0.5517287577661467,-0.5117287577661467
435,-0.49164922636916364,-0.4516492263691636
436,-0.4354311879090733,-0.3954311879090733
437,-0.3791763691155894,-0.33917636911558935
438,-0.32397389380684527,-0.28397389380684523
439,-0.25801680173213226,-0.21801680173213223
440,-0.19818773258914346,-0.15818773258914343
441,-0.1460931344330496,-0.10609313443304957
442,-0.10538380355195298,-0.06538380355195295
443,-0.0661607163026865,-0.02616071630268646
444,-0.029986896724848444,0.010013103275151591
445,0.005618277403780292,0.04561827740378033
446,0.041023624578125695,0.08102362457812573
447,0.042675692543415744,0.08267569254341578
448,0.042675692543415744,0.08267569254341578
449,0.042675692543415744,0.08267569254341578
450,0.042675692543415744,0.08267569254341578
451,0.042675692543415744,0.08267569254341578
452,0.042675692543415744,0.08267569254341578
453,0.042675692543415744,0.08267569254341578
454,0.042675692543415744,0.08267569254341578
455,0.042675692543415744,0.08267569254341578
456,0.042675692543415744,0.08267569254341578
457,0.042675692543415744,0.08267569254341578
458,0.042675692543415744,0.08267569254341578
459,0.060921811422158134,0.10092181142215817
460,0.06866459822102722,0.10866459822102725
461,0.07523402066122165,0.11523402066122168
462,0.07756694434612754,0.11756694434612758
463,0.07329928681413067,0.1132992868141307
464,0.06534350951638435,0.10534350951638438
465,0.05972550011634992,0.09972550011634995
466,0.042675692543415744,0.08267569254341578
467,0.029164086046835846,0.06916408604683588
468,0.0017532804551374515,0.04175328045513749
469,-0.06418494679687492,-0.024184946796874884
470,-0.14617982998531542,-0.10617982998531539
471,-0.19382032772794955,-0.1538203277279495
472,-0.21916826602162032,-0.17916826602162028
473,-0.2746610465436592,-0.23466104654365916
474,-0.37008150403929063,-0.3300815040392906
475,-0.4815457621576633,-0.4415457621576633
476,-0.5764657665945515,-0.5364657665945515
477,-0.6459385892898148,-0.6059385892898148
478,-0.7256485763833401,-0.6856485763833401
479,-0.8301310562301754,-0.7901310562301753
480,-0.7984145754835927,-0.7584145754835927
481,-0.7984145754835927,-0.7584145754835927
482,-0.7984145754835927,-0.7584145754835927
483,-0.7984145754835927,-0.7584145754835927
484,-0.7984145754835927,-0.7584145754835927
485,-0.7984145754835927,-0.7584145754835927
486,-0.7984145754835927,-0.7584145754835927
487,-0.7984145754835927,-0.7584145754835927
488,-0.7984145754835927,-0.7584145754835927
489,-0.7984145754835927,-0.7584145754835927
490,-0.7984145754835927,-0.7584145754835927
491,-0.7984145754835927,-0.7584145754835927
492,-0.7984145754835927,-0.7584145754835927
493,-0.7167354437733381,-0.676735443773338
494,-0.6441670846549591,-0.604167084654959
495,-0.6105454583454908,-0.5705454583454908
496,-0.6285782047015326,-0.5885782047015325
497,-0.6722965105850068,-0.6322965105850068
498,-0.7335733837567863,-0.6935733837567862
499,-0.7762616483958394,-0.7362616483958394
500,-0.8236158933324598,-0.7836158933324597
501,-0.8826578129925566,-0.8426578129925566
502,-0.9955259424458496,-0.9555259424458495
503,-1.1027852991333411,-1.062785299133341
504,-1.1966251701310717,-1.156625170131072
505,-1.1966251701310717,-1.156625170131072
506,-1.1966251701310717,-1.156625170131072
507,-1.1966251701310717,-1.156625170131072
508,-1.1966251701310717,-1.156625170131072
509,-1.1966251701310717,-1.156625170131072
510,-1.1966251701310717,-1.156625170131072
